CO_MUNICIP,DS_NOME
510780,SANTO ANTONIO DO LEVERGER
431755,SANTO ANTONIO DO PALMA
150700,SANTO ANTONIO DO TAUA
354830,SANTO EXPEDITO
220950,SANTO INACIO DO PIAUI
261290,SAO BENEDITO DO SUL
421580,SAO BENTO DO SUL
421575,SAO BERNARDINO
316090,SAO BRAS DO SUACUI
261310,SAO CAITANO
280670,SAO CRISTOVAO
292890,SAO DESIDERIO
430460,CANOAS
210270,CANTANHEDE
351020,CAPAO BONITO
221095,TAMBORIL DO PIAUI
251630,SUME
270880,SAO SEBASTIAO
251530,SAPE
231250,SAO JOAO DO JAGUARIBE
421567,SANTA TEREZINHA
412230,RIO NEGRO
431620,RONDINHA
315240,POTE
210910,PRESIDENTE DUTRA
314915,PEDRAS DE MARIA DA CRUZ
230990,PACUJA
431262,MULITERNO
411580,MEDIANEIRA
411540,MARMELEIRO
313570,JEQUITIBA
270330,INHAPI
230510,GUARAMIRANGA
170900,GOIATINS
410760,FAXINAL
291072,EUNAPOLIS
351380,DIADEMA
311670,COIMBRA
350980,CAMPOS NOVOS PAULISTA
250320,CABEDELO
520360,BRAZABRANTES
270090,BELO MONTE
220590,MANOEL EMIDIO
431175,MANOEL VIANA
521540,OURO VERDE DE GOIAS
521550,OUVIDOR
314655,PAI PEDRO
431360,PAIM FILHO
314650,PAINS
353500,PALESTINA
421190,PALHOCA
231010,PALMACIA
431270,NONOAI
510600,NORTELANDIA
280470,NOSSA SENHORA DE LOURDES
431842,SAO JOAO DA URTIGA
316257,SAO JOAO DO MANTENINHA
412510,SAO JOAO DO TRIUNFO
316030,SANTO ANTONIO DO JACINTO
431790,SANTO CRISTO
231230,SAO BENEDITO
421610,SAO DOMINGOS
316105,SAO FELIX DE MINAS
316130,SAO FRANCISCO DE SALES
211010,SANTA QUITERIA DO MARANHAO
171900,SANTA TEREZA DO TOCANTINS
150670,SANTANA DO ARAGUAIA
220935,SANTANA DO PIAUI
431740,SANTIAGO
521973,SANTO ANTONIO DE GOIAS
315720,SANTA BARBARA
251320,SANTA CRUZ
210060,AMARANTE DO MARANHAO
350160,AMERICANA
350210,ANDRADINA
410115,ANGULO
520130,ANICUNS
430070,ANTA GORDA
230080,ANTONINA DO NORTE
310300,ANTONIO DIAS
240090,ANTONIO MARTINS
350250,APARECIDA
330015,APERIBE
350270,APIAI
240100,APODI
130014,APUI
500110,AQUIDAUANA
290205,ARACAS
230110,ARACATI
510120,ARAGUAINHA
520215,ARAGUAPAZ
500124,ARAL MOREIRA
120034,MANOEL URBANO
280280,INDIAROBA
420540,FLORIANOPOLIS
311265,CAPITAO ANDRADE
220157,BELEM DO PIAUI
352100,IPERO
230300,CARIDADE
522220,VILA BOA
261560,TRINDADE
412750,TIBAGI
352920,MARTINOPOLIS
314053,MARTINS SOARES
250920,MASSARANDUBA
314055,MATA VERDE
352930,MATAO
314060,MATERLANDIA
291905,LAJEDO DO TABOCAL
291910,LAMARAO
320316,LARANJA DA TERRA
411330,LARANJEIRAS DO SUL
521230,LEOPOLDO DE BULHOES
431160,LIBERATO SALZANO
291940,LICINIO DE ALMEIDA
210600,LIMA CAMPOS
352690,LIMEIRA
260890,LIMOEIRO
411345,LINDOESTE
420985,LINDOIA DO SUL
431164,LINHA NOVA
320320,LINHARES
411350,LOANDA
313865,LONTRA
210610,LORETO
510525,LUCAS DO RIO VERDE
510530,LUCIARA
210620,LUIS DOMINGUES
411373,LUIZIANA
352780,LUPERCIO
352810,MACAUBAL
510020,AGUA BOA
220020,AGUA BRANCA
210015,AGUA DOCE DO MARANHAO
260040,AGUA PRETA
350050,AGUAS DE LINDOIA
420055,AGUAS FRIAS
320013,AGUIA BRANCA
250040,ALAGOA NOVA
290070,ALAGOINHAS
290080,ALCOBACA
320020,ALEGRE
430045,ALEGRIA
240050,ALEXANDRIA
310160,ALFENAS
260070,ALIANCA
510025,ALTA FLORESTA
310200,ALTEROSA
420075,ALTO BELA VISTA
430057,ALTO FELIZ
410060,ALTO PARANA
510060,ALTO TAQUARI
350140,ALVARO DE CARVALHO
110034,ALVORADA D'OESTE
410080,ALVORADA DO SUL
431220,MAXIMILIANO DE ALMEIDA
314160,MERCES
314170,MESQUITA
220630,MIGUEL LEAO
230830,MILAGRES
261390,SERRA TALHADA
431912,SAO MARTINHO DA SERRA
250070,SAO JOAO DO RIO DO PEIXE
431820,SAO FRANCISCO DE PAULA
171850,RECURSOLANDIA
354090,PRADOPOLIS
411995,PONTAL DO PARANA
251170,PILOEZINHOS
353570,PARAISO
411850,PATO BRANCO
314545,OLHOS-D'AGUA
521565,PALESTINA DE GOIAS
292285,NOVA REDENCAO
500570,NAVIRAI
240760,MESSIAS TARGINO
431173,MAMPITUBA
411470,MARIA HELENA
420960,LAURO MULLER
210630,MAGALHAES DE ALMEIDA
291735,JABORANDI
130200,ITAPIRANGA
411000,IGUARACU
410930,GUARANIACU
312733,GAMELEIRAS
240375,FERNANDO PEDROZA
220360,ELISEU MARTINS
330250,MAGE
291835,JOAO DOURADO
250750,JOAO PESSOA
354025,PONTALINDA
510675,PONTES E LACERDA
210805,PAULINO NEVES
353700,PEDREGULHO
220793,PEDRO LAURENTINO
171665,PEQUIZEIRO
261100,PETROLANDIA
292440,PILAO ARCADO
110146,PIMENTEIRAS DO OESTE
431390,PANAMBI
240870,PARAU
431405,PAROBE
220777,PATOS DO PIAUI
431339,NOVO CABRAIS
521525,NOVO PLANALTO
353380,OLEO
251050,OLIVEDOS
411730,ORTIGUEIRA
421185,OURO VERDE
210750,PACO DO LUMIAR
355340,TANABI
510795,TANGARA DA SERRA
293100,TANHACU
293105,TANQUE NOVO
432100,TAPERA
316810,TAPIRA
270910,TAQUARANA
355385,TAQUARIVAI
355395,TARUMA
171270,MATEIROS
260880,LAJEDO
313770,LAJINHA
280360,LARANJEIRAS
171215,LAVANDEIRA
230750,LAVRAS DA MANGABEIRA
313830,LEANDRO FERREIRA
352670,LEME
313840,LEOPOLDINA
313850,LIBERDADE
313862,LIMEIRA DO OESTE
230760,LIMOEIRO DO NORTE
352710,LINS
352720,LORENA
352750,LUCIANOPOLIS
352770,LUIZIANIA
411380,LUPIONOPOLIS
313880,LUZ
291960,MACAJUBA
352800,MACATUBA
420160,ARROIO TRINTA
420165,ARVOREDO
410200,ASSIS CHATEAUBRIAND
310460,ASTOLFO DUTRA
421935,VITOR MEIRELES
211290,VITORIA DO MEARIM
211300,VITORINO FREIRE
355710,VOTUPORANGA
421940,WITMARSUM
352590,JUNDIAI
313300,ITAMONTE
150350,IRITUIA
430760,ESTANCIA VELHA
290910,CORIBE
430150,AUGUSTO PESTANA
317160,VIRGEM DA LAPA
355560,UCHOA
510890,NOVA MARINGA
430850,FREDERICO WESTPHALEN
240220,CANGUARETAMA
310280,ANDRELANDIA
431417,PEDRAS ALTAS
316170,SAO GONCALO DO ABAETE
291820,JIQUIRICA
251640,TACIMA
261245,SANTA CRUZ
411535,MARIPA
110110,ITAPUA DO OESTE
312340,DORESOPOLIS
260220,BOM JARDIM
522205,VICENTINOPOLIS
412545,SAO JOSE DAS PALMEIRAS
354700,SANTA MARIA DA SERRA
320430,PRESIDENTE KENNEDY
354040,POPULINA
220672,NAZARIA
231400,VARZEA ALEGRE
432040,SERAFINA CORREA
251570,SERRA GRANDE
251590,SERRARIA
261400,SERRITA
432055,SERTAO SANTANA
316555,SETUBINHA
421760,SIDEROPOLIS
432065,SILVEIRA MARTINS
280710,SIMAO DIAS
221080,SIMPLICIO MENDES
510790,SINOP
280720,SIRIRI
293075,SITIO DO MATO
241370,SITIO NOVO
251597,SOBRADO
432080,SOLEDADE
251615,SOSSEGO
352280,ITAPORANGA
352290,ITAPUI
291670,ITAQUARA
510455,ITAUBA
313390,ITAVERAVA
313210,ITACARAMBI
291345,IGRAPIUNA
313030,IGUATAMA
313040,IJACI
280270,ILHA DAS FLORES
291360,ILHEUS
420720,IMARUI
210530,IMPERATRIZ
313060,INCONFIDENTES
171570,PALMEIRANTE
171380,PALMEIRAS DO TOCANTINS
353530,PALMITAL
411790,PALOTINA
261020,PANELAS
314690,PAPAGAIOS
314710,PARA DE MINAS
292360,PARAMIRIM
231040,PARAMOTI
411820,PARANAGUA
500635,PARANHOS
330380,PARATY
240880,PARAZINHO
292380,PARIPIRANGA
220770,PARNAIBA
210780,PARNARAMA
431406,PASSA SETE
314750,PASSABEM
220775,PASSAGEM FRANCA DO PIAUI
314800,PATOS DE MINAS
353630,PATROCINIO PAULISTA
130350,PAUINI
353650,PAULINIA
521520,NOVO BRASIL
431340,NOVO HAMBURGO
270560,NOVO LINO
230940,NOVO ORIENTE
510628,NOVO SAO JOAQUIM
353360,NUPORANGA
352460,JACUPIRANGA
313500,JAGUARACU
230670,JAGUARETAMA
230690,JAGUARIBE
313505,JAIBA
352490,JAMBEIRO
291790,JANDAIRA
313530,JAPARAIBA
330227,JAPERI
280340,JAPOATA
130210,JAPURA
352520,JARINU
260805,JATOBA
510500,JAURU
313550,JEQUERI
313560,JEQUITAI
320310,JERONIMO MONTEIRO
411275,JESUITAS
521150,ITUMBIARA
313610,JOANESIA
291490,ITACARE
431055,ITACURUBI
291520,ITAGIBA
330200,ITAGUAI
171070,ITAGUATINS
352190,ITAJOBI
313240,ITAJUBA
313260,ITAMARATI DE MINAS
411110,ITAMBE
352210,ITANHAEM
210923,PRESIDENTE MEDICI
354140,PRESIDENTE PRUDENTE
354150,PRESIDENTE VENCESLAU
150610,PRIMAVERA
510704,PRIMAVERA DO LESTE
421415,PRINCESA
431517,PROTASIO ALVES
171845,PUGMIL
431520,PUTINGA
431530,QUARAI
412085,QUATRO PONTES
431447,PINHAL GRANDE
431449,PINHEIRINHO DO VALE
421300,PINHEIRO PRETO
353850,PIQUETE
220830,PIRACURUCA
430420,CANDELARIA
351000,CANDIDO MOTA
410442,CANDOI
280120,CANINDE DE SAO FRANCISCO
311205,CANTAGALO
290682,CANUDOS
430466,CAPAO DO LEAO
351030,CAPELA DO ALTO
311260,CAPINOPOLIS
230290,CAPISTRANO
311280,CAPITOLIO
310945,CABECEIRA GRANDE
350830,CABRALIA PAULISTA
353920,PIRAPOZINHO
421310,PIRATUBA
220840,PIRIPIRI
251180,PIRPIRITUBA
171750,PIUM
521760,PLANALTINA
292500,PLANALTO
353970,PLATINA
270720,POCO DAS TRINCHEIRAS
353990,POLONI
411990,PONTA GROSSA
171780,PONTE ALTA DO BOM JESUS
315210,PONTE NOVA
421340,PONTE SERRADA
320425,PONTO BELO
521800,PORANGATU
521805,PORTEIRAO
314840,PAULISTAS
270660,PAULO JACINTO
411880,PEABIRU
231050,PEDRA BRANCA
210825,PEDRO DO ROSARIO
220790,PEDRO II
314940,PEDRO TEIXEIRA
270670,PENEDO
314990,PERDOES
210840,PERI MIRIM
261090,PESQUEIRA
330390,PETROPOLIS
510735,SAO JOSE DO XINGU
211125,SAO JOSE DOS BASILIOS
412550,SAO JOSE DOS PINHAIS
251445,SAO JOSE DOS RAMOS
354995,SAO LOURENCO DA SERRA
231260,SAO LUIS DO CURU
211140,SAO LUIS GONZAGA DO MARANHAO
421720,SAO MIGUEL DO OESTE
431915,SAO MIGUEL DAS MISSOES
522020,SAO MIGUEL DO ARAGUAIA
172020,SAO MIGUEL DO TOCANTINS
431930,SAO PAULO DAS MISSOES
510740,SAO PEDRO DA CIPA
220970,SAO FRANCISCO DO PIAUI
320470,SAO GABRIEL DA PALHA
412480,SAO JOAO
522000,SAO JOAO D'ALIANCA
220990,SAO JOAO DA SERRA
316245,SAO JOAO DAS MISSOES
150750,SAO JOAO DO ARAGUAIA
211102,SAO JOAO DO CARU
431843,SAO JOAO DO POLESINE
251410,SAO JOAO DO TIGRE
316290,SAO JOAO NEPOMUCENO
431844,SAO JORGE
421660,SAO JOSE
270830,SAO JOSE DA LAJE
316310,SAO JOSE DA VARGINHA
316060,SANTO HIPOLITO
251390,SAO BENTO
241170,SAO BENTO DO TRAIRI
354870,SAO BERNARDO DO CAMPO
150710,SAO CAETANO DE ODIVELAS
354890,SAO CARLOS
421605,SAO CRISTOVAO DO SUL
521980,SAO DOMINGOS
280680,SAO DOMINGOS
316095,SAO DOMINGOS DAS DORES
251394,SAO DOMINGOS DO CARIRI
431805,SAO DOMINGOS DO SUL
292900,SAO FELIX
220960,SAO FELIX DO PIAUI
150730,SAO FELIX DO XINGU
330480,SAO FIDELIS
210470,GRACA ARANHA
210480,GRAJAU
430915,GRAMADO XAVIER
410870,GRANDES RIOS
420610,GRAO PARA
240440,GROSSOS
430930,GUAIBA
410890,GUAIRACA
330185,GUAPIMIRIM
250630,GUARABIRA
150300,FARO
351540,FARTURA
430800,FAXINAL DO SOTURNO
270820,SAO BRAS
220955,SAO BRAZ DO PIAUI
354880,SAO CAETANO DO SUL
211065,SAO DOMINGOS DO AZEITAO
211070,SAO DOMINGOS DO MARANHAO
110148,SAO FELIPE D'OESTE
211080,SAO FELIX DE BALSAS
172015,SAO FELIX DO TOCANTINS
251398,SAO FRANCISCO
431810,SAO FRANCISCO DE ASSIS
211085,SAO FRANCISCO DO BREJAO
241190,SAO FRANCISCO DO OESTE
521945,SANTA RITA DO NOVO DESTINO
431720,SANTA ROSA
354760,SANTA ROSA DE VITERBO
120043,SANTA ROSA DO PURUS
412402,SANTA TEREZA DO OESTE
261280,SANTA TEREZINHA
315980,SANTA VITORIA
292820,SANTANA
315830,SANTANA DA VARGEM
315895,SANTANA DO PARAISO
241142,SANTANA DO SERIDO
251365,JOCA CLAUDINO
421569,SANTIAGO DO SUL
354770,SANTO ANASTACIO
241150,SANTO ANTONIO
354800,SANTO ANTONIO DE POSSE
539938,REGIAO ADMINISTRATIVA DA ARNIQUEIRAS
539940,REGIAO ADMINISTRATIVA DA ASA SUL
539939,REGIAO ADMINISTRATIVA DA ASA NORTE
